tick,q1,q2,q3,q4,yaw,pitch,roll,axR,ayR,azR,axW,ayW,azW,temp,Head1,Head2
9839422,0.97,0.01,0.07,0.21,-24.67,-7.26,2.45,61,-62,-113,65,-32,-122,35,4,230
9839450,0.97,0.01,0.07,0.21,-24.67,-7.27,2.43,51,-63,-123,55,-37,-131,35,4,230
9839478,0.97,0.01,0.07,0.21,-24.68,-7.27,2.43,55,-60,-126,57,-33,-134,35,4,230
9839506,0.97,0.01,0.07,0.21,-24.67,-7.27,2.43,55,-67,-122,61,-39,-130,35,4,230
9839534,0.97,0.01,0.07,0.21,-24.68,-7.27,2.43,42,-70,-128,49,-48,-135,35,4,230
9839563,0.97,0.01,0.07,0.21,-24.68,-7.27,2.43,33,-50,-139,31,-33,-144,35,4,230
9839591,0.97,0.01,0.07,0.21,-24.68,-7.26,2.43,30,-19,-112,20,-6,-115,35,4,230
9839619,0.97,0.01,0.07,0.21,-24.68,-7.25,2.41,44,-22,-93,36,-3,-98,35,4,230
9839646,0.97,0.01,0.07,0.21,-24.67,-7.25,2.39,47,-45,-105,47,-22,-111,35,4,230
9839674,0.97,0.01,0.07,0.21,-24.67,-7.24,2.38,49,-61,-131,52,-37,-138,35,4,230
9839702,0.97,0.01,0.07,0.21,-24.68,-7.25,2.37,45,-66,-136,49,-43,-143,35,4,230
9839730,0.97,0.01,0.07,0.21,-24.69,-7.24,2.37,46,-36,-114,41,-15,-120,35,4,230
9839759,0.97,0.01,0.07,0.21,-24.68,-7.24,2.36,48,-10,-75,37,9,-80,35,4,230
9839791,0.98,0.01,0.07,0.21,-24.58,-7.19,2.15,45,-61,-136,48,-39,-142,35,4,230
9839817,0.98,0.01,0.07,0.21,-24.59,-7.19,2.16,43,-59,-126,46,-38,-132,35,4,230
9839845,0.98,0.01,0.07,0.21,-24.59,-7.18,2.16,43,-49,-128,42,-29,-134,35,4,230
9839873,0.98,0.01,0.07,0.21,-24.59,-7.18,2.17,45,-30,-116,37,-10,-121,35,4,230
9839901,0.98,0.01,0.07,0.21,-24.60,-7.18,2.18,45,-19,-100,35,0,-105,35,4,230
9839929,0.98,0.01,0.07,0.21,-24.59,-7.19,2.17,46,-37,-111,42,-16,-117,35,4,230
9839957,0.98,0.01,0.07,0.21,-24.59,-7.19,2.17,38,-40,-122,34,-22,-127,35,4,230
9839985,0.98,0.01,0.07,0.21,-24.60,-7.19,2.17,36,-45,-127,34,-28,-132,35,4,230
9840013,0.98,0.01,0.07,0.21,-24.60,-7.19,2.17,35,-45,-126,33,-28,-130,35,4,230
9840041,0.98,0.01,0.07,0.21,-24.60,-7.18,2.17,34,-40,-122,31,-24,-126,35,4,230
9840070,0.98,0.01,0.07,0.21,-24.60,-7.18,2.18,29,-42,-115,28,-28,-119,35,4,230
9840098,0.98,0.01,0.07,0.21,-24.60,-7.17,2.18,25,-45,-112,26,-32,-115,35,4,230
9840126,0.98,0.01,0.07,0.21,-24.60,-7.17,2.18,31,-54,-127,33,-38,-131,35,4,230
9840154,0.98,0.01,0.07,0.21,-24.60,-7.16,2.19,34,-44,-124,32,-28,-128,35,4,230
9840191,0.98,0.01,0.06,0.21,-24.62,-7.07,2.16,37,-21,-120,26,-5,-124,35,4,230
9840213,0.98,0.01,0.06,0.21,-24.62,-7.07,2.16,33,-37,-127,28,-22,-131,35,4,230
9840241,0.98,0.01,0.06,0.21,-24.62,-7.06,2.16,27,-39,-125,24,-26,-128,35,4,230
9840269,0.98,0.01,0.06,0.21,-24.62,-7.06,2.16,29,-42,-117,28,-28,-121,35,4,230
9840297,0.98,0.01,0.06,0.21,-24.62,-7.06,2.15,33,-41,-116,31,-25,-120,35,4,230
9840325,0.98,0.01,0.06,0.21,-24.62,-7.05,2.15,33,-38,-117,30,-22,-121,35,4,230
9840353,0.98,0.01,0.06,0.21,-24.62,-7.05,2.15,35,-35,-111,31,-19,-115,35,4,230
9840381,0.98,0.01,0.06,0.21,-24.61,-7.05,2.16,35,-37,-113,32,-21,-117,35,4,230
9840409,0.98,0.01,0.06,0.21,-24.62,-7.04,2.16,34,-34,-115,30,-18,-119,35,4,230
9840437,0.98,0.01,0.06,0.21,-24.62,-7.04,2.16,34,-30,-117,28,-15,-121,35,4,230
9840466,0.98,0.01,0.06,0.21,-24.62,-7.03,2.16,36,-27,-114,29,-11,-118,35,4,230
9840494,0.98,0.01,0.06,0.21,-24.61,-7.03,2.15,35,-31,-110,30,-15,-114,35,4,230
9840522,0.98,0.01,0.06,0.21,-24.61,-7.02,2.15,33,-28,-123,25,-13,-127,35,4,230
9840550,0.98,0.01,0.06,0.21,-24.61,-7.02,2.15,28,-19,-119,18,-7,-122,35,4,230
9840581,0.98,0.00,0.06,0.21,-24.57,-7.00,2.00,35,-21,-128,24,-7,-131,35,4,230
9840609,0.98,0.00,0.06,0.21,-24.58,-7.00,2.00,40,-26,-131,30,-9,-135,35,4,230
9840637,0.98,0.00,0.06,0.21,-24.58,-7.00,2.00,46,-46,-130,44,-25,-136,35,4,230
9840665,0.98,0.00,0.06,0.21,-24.58,-7.00,2.00,47,-50,-125,47,-28,-131,35,4,230
9840693,0.98,0.00,0.06,0.21,-24.58,-7.00,2.00,44,-39,-124,40,-19,-129,35,4,230
9840721,0.98,0.00,0.06,0.21,-24.59,-7.01,2.00,36,-26,-119,28,-11,-123,35,4,230
9840749,0.98,0.00,0.06,0.21,-24.59,-7.00,1.99,36,-14,-116,23,0,-119,35,4,230
9840777,0.98,0.00,0.06,0.21,-24.58,-7.00,1.98,39,-13,-115,26,2,-119,35,4,230
9840805,0.98,0.00,0.06,0.21,-24.58,-7.00,1.97,44,-22,-121,33,-4,-126,35,4,230
9840832,0.98,0.00,0.06,0.21,-24.58,-7.01,1.96,41,-24,-124,31,-7,-128,35,4,230
9840860,0.98,0.00,0.06,0.21,-24.57,-7.01,1.95,41,-30,-120,34,-12,-125,35,4,230
9840888,0.98,0.00,0.06,0.21,-24.58,-7.01,1.95,42,-35,-129,36,-17,-134,35,4,230
9840917,0.98,0.00,0.06,0.21,-24.58,-7.01,1.95,38,-31,-127,31,-15,-131,35,4,230
9840945,0.98,0.00,0.06,0.21,-24.58,-7.02,1.95,28,-16,-122,16,-5,-124,35,4,230
9840981,0.98,0.00,0.06,0.21,-24.56,-7.00,1.84,35,-19,-111,25,-5,-114,35,4,230
9841003,0.98,0.00,0.06,0.21,-24.56,-7.01,1.83,41,-31,-123,34,-13,-127,35,4,230
9841031,0.98,0.00,0.06,0.21,-24.56,-7.01,1.83,35,-33,-126,29,-18,-130,35,4,230
9841059,0.98,0.00,0.06,0.21,-24.56,-7.01,1.83,32,-31,-122,26,-17,-125,35,4,230
9841088,0.98,0.00,0.06,0.21,-24.56,-7.00,1.84,24,-25,-128,16,-15,-130,35,4,230
9841116,0.98,0.00,0.06,0.21,-24.56,-7.00,1.84,23,-16,-121,12,-7,-123,35,4,230
9841144,0.98,0.00,0.06,0.21,-24.56,-7.00,1.84,23,-13,-122,10,-4,-124,35,4,230
9841172,0.98,0.00,0.06,0.21,-24.56,-6.99,1.84,21,-17,-124,10,-9,-126,35,4,230
9841199,0.98,0.00,0.06,0.21,-24.55,-6.98,1.85,24,-17,-123,13,-8,-125,35,4,230
9841227,0.98,0.00,0.06,0.21,-24.55,-6.98,1.85,24,-22,-121,15,-12,-123,35,4,230
9841256,0.98,0.00,0.06,0.21,-24.55,-6.97,1.85,19,-14,-120,8,-7,-121,35,4,230
9841283,0.98,0.00,0.06,0.21,-24.55,-6.97,1.85,12,-11,-124,0,-7,-124,35,4,230
9841311,0.98,0.00,0.06,0.21,-24.56,-6.98,1.84,15,-14,-129,3,-9,-130,35,4,230
9841339,0.98,0.00,0.06,0.21,-24.54,-6.97,1.84,16,-11,-131,2,-6,-132,35,4,230
9841371,0.98,0.00,0.06,0.21,-24.51,-6.96,1.75,24,-18,-118,14,-9,-120,35,4,230
9841397,0.98,0.00,0.06,0.21,-24.51,-6.96,1.75,20,-22,-123,11,-14,-125,35,4,230
9841426,0.98,0.00,0.06,0.21,-24.51,-6.96,1.75,16,-11,-117,4,-6,-118,35,4,230
9841453,0.98,0.00,0.06,0.21,-24.51,-6.95,1.74,17,-1,-116,1,3,-117,35,4,230
9841481,0.98,0.00,0.06,0.21,-24.50,-6.96,1.73,23,-12,-126,10,-4,-128,35,4,230
9841508,0.98,0.00,0.06,0.21,-24.50,-6.95,1.72,27,-23,-136,17,-12,-138,35,4,230
9841537,0.98,0.00,0.06,0.21,-24.50,-6.94,1.72,26,-26,-137,17,-16,-139,35,4,230
9841565,0.98,0.00,0.06,0.21,-24.50,-6.94,1.73,32,-34,-135,26,-20,-138,35,4,230
9841593,0.98,0.00,0.06,0.21,-24.51,-6.94,1.73,34,-39,-140,29,-24,-144,35,4,230
9841621,0.98,0.00,0.06,0.21,-24.51,-6.93,1.75,28,-29,-128,21,-17,-131,35,4,230
9841649,0.98,0.00,0.06,0.21,-24.51,-6.93,1.75,32,-9,-112,18,2,-115,35,4,230
9841677,0.98,0.00,0.06,0.21,-24.51,-6.93,1.75,34,-19,-115,24,-5,-118,35,4,230
9841705,0.98,0.00,0.06,0.21,-24.51,-6.94,1.76,30,-20,-119,20,-8,-122,35,4,230
9841733,0.98,0.00,0.06,0.21,-24.51,-6.94,1.76,27,-19,-118,17,-8,-120,35,4,230
9841771,0.98,0.00,0.06,0.21,-24.54,-6.91,1.74,29,-8,-121,14,2,-123,35,4,230
9841794,0.98,0.00,0.06,0.21,-24.54,-6.91,1.74,31,-7,-120,16,3,-122,35,4,230
9841821,0.98,0.00,0.06,0.21,-24.54,-6.91,1.73,29,-23,-121,20,-11,-124,35,4,230
9841849,0.98,0.00,0.06,0.21,-24.55,-6.92,1.74,29,-28,-124,22,-16,-127,35,4,230
9841877,0.98,0.00,0.06,0.21,-24.55,-6.92,1.75,27,-20,-120,17,-9,-122,35,4,230
9841905,0.98,0.00,0.06,0.21,-24.55,-6.92,1.75,26,-13,-118,14,-3,-120,35,4,230
9841933,0.98,0.00,0.06,0.21,-24.55,-6.93,1.76,23,-11,-126,9,-3,-128,35,4,230
9841961,0.98,0.00,0.06,0.21,-24.54,-6.92,1.76,20,-6,-119,5,0,-120,35,4,230
9841988,0.98,0.00,0.06,0.21,-24.54,-6.92,1.76,19,-1,-115,3,4,-116,35,4,230
9842016,0.98,0.00,0.06,0.21,-24.54,-6.91,1.76,21,-7,-119,7,0,-120,35,4,230
9842044,0.98,0.00,0.06,0.21,-24.53,-6.90,1.75,24,-8,-121,10,0,-123,35,4,230
9842071,0.98,0.00,0.06,0.21,-24.53,-6.90,1.74,27,-3,-120,10,5,-122,35,4,230
9842098,0.98,0.00,0.06,0.21,-24.53,-6.90,1.73,30,-3,-120,13,6,-122,35,4,230
9842126,0.98,0.00,0.06,0.21,-24.53,-6.89,1.72,23,1,-119,5,7,-120,35,4,230
9842161,0.98,0.00,0.06,0.21,-24.51,-6.93,1.62,25,-29,-121,19,-19,-123,35,4,230
9842184,0.98,0.00,0.06,0.21,-24.51,-6.94,1.63,28,-37,-124,25,-25,-127,35,4,230
9842212,0.98,0.00,0.06,0.21,-24.52,-6.94,1.64,25,-35,-129,21,-24,-132,35,4,230
9842241,0.98,0.00,0.06,0.21,-24.52,-6.94,1.64,19,-17,-114,10,-10,-115,35,4,230
9842268,0.98,0.00,0.06,0.21,-24.52,-6.95,1.64,16,-6,-115,2,-1,-116,35,4,230
9842296,0.98,0.00,0.06,0.21,-24.52,-6.95,1.64,12,-3,-118,-2,0,-118,35,4,231
9842324,0.98,0.00,0.06,0.21,-24.51,-6.95,1.64,15,-6,-125,0,-2,-125,35,4,230
9842351,0.98,0.00,0.06,0.21,-24.51,-6.95,1.64,22,-7,-122,7,0,-123,35,4,230
9842379,0.98,0.00,0.06,0.21,-24.51,-6.95,1.64,21,-7,-117,7,0,-118,35,4,230
9842406,0.98,0.00,0.06,0.21,-24.51,-6.95,1.63,20,-5,-120,5,0,-121,35,4,230
9842433,0.98,0.00,0.06,0.21,-24.51,-6.94,1.63,19,-5,-126,3,0,-127,35,4,231
9842461,0.98,0.00,0.06,0.21,-24.50,-6.94,1.62,24,-3,-126,7,4,-128,35,4,231
9842488,0.98,0.00,0.06,0.21,-24.50,-6.93,1.61,23,-9,-126,9,-1,-128,35,4,231
9842516,0.98,0.00,0.06,0.21,-24.50,-6.93,1.60,28,-17,-130,16,-7,-132,35,4,231
9842551,0.98,0.00,0.06,0.21,-24.47,-6.93,1.57,26,0,-124,8,7,-126,35,4,231
9842574,0.98,0.00,0.06,0.21,-24.47,-6.94,1.56,27,-3,-134,9,5,-136,35,4,231
9842601,0.98,0.00,0.06,0.21,-24.47,-6.94,1.55,22,-9,-141,6,-2,-142,35,4,231
9842629,0.98,0.00,0.06,0.21,-24.47,-6.94,1.55,13,-14,-136,1,-10,-136,35,4,231
9842657,0.98,0.00,0.06,0.21,-24.47,-6.94,1.56,15,-24,-135,7,-19,-136,35,4,230
9842685,0.98,0.00,0.06,0.21,-24.47,-6.93,1.57,13,-20,-133,3,-16,-134,35,4,231
9842713,0.98,0.00,0.06,0.21,-24.48,-6.93,1.58,11,-19,-128,2,-15,-128,35,4,231
9842741,0.98,0.00,0.06,0.21,-24.48,-6.92,1.59,17,-7,-117,4,-2,-118,35,4,231
9842768,0.98,0.00,0.06,0.21,-24.48,-6.92,1.59,29,-17,-121,18,-6,-124,35,4,231
9842796,0.98,0.00,0.06,0.21,-24.48,-6.92,1.59,32,-19,-125,21,-7,-128,35,4,230
9842824,0.98,0.00,0.06,0.21,-24.48,-6.91,1.60,34,-9,-120,19,2,-123,35,4,231
9842852,0.98,0.00,0.06,0.21,-24.48,-6.91,1.60,27,-5,-113,12,3,-115,35,4,231
9842879,0.98,0.00,0.06,0.21,-24.48,-6.91,1.60,22,-3,-108,8,3,-109,35,4,231
9842907,0.98,0.00,0.06,0.21,-24.48,-6.92,1.59,28,-2,-103,13,7,-105,35,4,231
9842941,0.98,0.00,0.06,0.21,-24.45,-6.92,1.53,18,-1,-113,3,3,-114,35,4,231
9842964,0.98,0.00,0.06,0.21,-24.45,-6.92,1.53,21,4,-109,4,9,-110,35,4,231
9842992,0.98,0.00,0.06,0.21,-24.45,-6.92,1.53,22,-2,-112,7,4,-113,35,4,231
9843019,0.98,0.00,0.06,0.21,-24.45,-6.92,1.52,24,-16,-118,14,-7,-120,35,4,231
9843047,0.98,0.00,0.06,0.21,-24.45,-6.92,1.51,28,-26,-128,20,-15,-131,35,4,231
9843075,0.98,0.00,0.06,0.21,-24.45,-6.92,1.51,27,-28,-126,20,-17,-129,35,4,231
9843103,0.98,0.00,0.06,0.21,-24.45,-6.93,1.52,21,-25,-126,14,-17,-128,35,4,231
9843132,0.98,0.00,0.06,0.21,-24.46,-6.93,1.52,15,-18,-126,5,-13,-127,35,4,231
9843159,0.98,0.00,0.06,0.21,-24.46,-6.92,1.53,19,-15,-129,7,-9,-130,35,4,231
9843187,0.98,0.00,0.06,0.21,-24.46,-6.92,1.53,25,-12,-126,12,-3,-128,35,4,231
9843215,0.98,0.00,0.06,0.21,-24.46,-6.91,1.54,23,-7,-120,9,0,-122,35,4,231
9843242,0.98,0.00,0.06,0.21,-24.46,-6.91,1.54,23,-9,-126,9,-1,-128,35,4,231
9843270,0.98,0.00,0.06,0.21,-24.46,-6.91,1.54,25,-14,-134,12,-5,-136,35,4,231
9843298,0.98,0.00,0.06,0.21,-24.46,-6.90,1.54,28,-15,-133,15,-5,-135,35,4,231
9843331,0.98,0.00,0.06,0.21,-24.45,-6.92,1.49,35,1,-122,16,12,-125,35,4,231
9843356,0.98,-0.00,0.06,0.21,-24.45,-6.92,1.48,30,7,-115,10,15,-117,35,4,231
9843384,0.98,-0.00,0.06,0.21,-24.45,-6.93,1.47,30,4,-116,11,12,-118,35,4,231
9843412,0.98,-0.00,0.06,0.21,-24.45,-6.94,1.46,23,-8,-131,8,-1,-132,35,4,231
9843439,0.98,-0.00,0.06,0.21,-24.44,-6.94,1.46,20,-17,-135,8,-10,-136,35,4,231
9843468,0.98,-0.00,0.06,0.21,-24.45,-6.94,1.46,20,-20,-141,9,-13,-142,35,4,231
9843496,0.98,-0.00,0.06,0.21,-24.45,-6.94,1.46,16,-20,-136,6,-15,-137,35,4,231
9843524,0.98,-0.00,0.06,0.21,-24.45,-6.93,1.47,14,-8,-127,0,-4,-127,35,4,231
9843551,0.98,-0.00,0.06,0.21,-24.45,-6.93,1.48,14,-2,-123,-1,0,-123,35,4,231
9843579,0.98,-0.00,0.06,0.21,-24.45,-6.93,1.48,21,6,-112,3,11,-113,35,4,231
9843607,0.98,-0.00,0.06,0.21,-24.45,-6.93,1.48,32,-5,-114,17,5,-117,35,4,231
9843635,0.98,-0.00,0.06,0.21,-24.44,-6.93,1.47,33,-21,-117,24,-8,-120,35,4,231
9843663,0.98,-0.00,0.06,0.21,-24.44,-6.93,1.47,28,-17,-117,18,-7,-119,35,4,231
9843691,0.98,-0.00,0.06,0.21,-24.45,-6.93,1.48,31,-17,-117,20,-5,-120,35,4,231
9843731,0.98,0.00,0.06,0.21,-24.44,-6.90,1.51,26,-13,-119,14,-4,-121,35,4,231
9843752,0.98,0.00,0.06,0.21,-24.44,-6.91,1.52,25,-16,-125,14,-7,-127,35,4,231
9843781,0.98,0.00,0.06,0.21,-24.44,-6.91,1.52,17,-10,-129,3,-5,-130,35,4,231
9843808,0.98,0.00,0.06,0.21,-24.44,-6.91,1.52,13,-3,-129,-2,0,-129,35,4,231
9843836,0.98,0.00,0.06,0.21,-24.44,-6.91,1.52,13,-5,-127,-1,-2,-127,35,4,231
9843863,0.98,0.00,0.06,0.21,-24.44,-6.91,1.52,17,-10,-124,4,-5,-125,35,4,231
9843891,0.98,0.00,0.06,0.21,-24.43,-6.91,1.52,17,-17,-130,6,-11,-131,35,4,231
9843919,0.98,0.00,0.06,0.21,-24.43,-6.91,1.52,24,-25,-139,15,-16,-141,35,4,231
9843947,0.98,0.00,0.06,0.21,-24.44,-6.91,1.52,24,-14,-130,11,-6,-132,35,4,231
9843975,0.98,0.00,0.06,0.21,-24.44,-6.91,1.54,19,-9,-122,6,-3,-123,35,4,231
9844003,0.98,0.00,0.06,0.21,-24.44,-6.91,1.54,15,-3,-115,0,0,-115,35,4,230
9844030,0.98,0.00,0.06,0.21,-24.44,-6.90,1.54,17,-7,-123,3,-2,-124,35,4,230
9844058,0.98,0.00,0.06,0.21,-24.44,-6.90,1.54,17,0,-109,2,4,-110,35,4,230
9844086,0.98,0.00,0.06,0.21,-24.44,-6.90,1.54,21,0,-114,5,5,-115,35,4,230
9844120,0.98,0.00,0.06,0.21,-24.74,-6.98,1.54,44,11,-117,20,25,-121,35,4,230
9844143,0.97,0.00,0.06,0.21,-24.81,-6.98,1.53,45,37,-87,14,50,-90,35,4,230
9844170,0.97,-0.00,0.06,0.21,-24.86,-6.98,1.50,42,70,-70,0,79,-72,35,4,230
9844197,0.97,-0.00,0.06,0.21,-24.91,-7.00,1.44,37,73,-74,-6,79,-76,35,4,230
9844225,0.97,-0.00,0.06,0.21,-24.95,-7.02,1.39,46,49,-90,9,61,-93,35,4,230
9844253,0.97,-0.00,0.06,0.22,-25.00,-7.03,1.32,62,-5,-107,44,18,-113,35,4,230
9844280,0.97,-0.00,0.06,0.22,-25.05,-7.03,1.27,75,-52,-111,75,-19,-120,35,4,230
9844309,0.97,-0.00,0.06,0.22,-25.12,-7.03,1.23,83,-68,-119,88,-30,-129,35,4,229
9844337,0.97,-0.00,0.06,0.22,-25.19,-7.02,1.21,64,-74,-111,75,-43,-119,35,4,229
9844365,0.97,-0.00,0.06,0.22,-25.28,-6.97,1.17,8,-75,-88,28,-67,-89,35,3,225
9844393,0.97,-0.00,0.06,0.22,-25.31,-6.88,1.12,-27,-138,-83,24,-139,-81,35,3,225
9844422,0.97,-0.00,0.06,0.22,-25.34,-6.75,1.06,-108,-170,-27,-27,-200,-17,35,3,225
9844450,0.97,-0.00,0.06,0.22,-25.40,-6.56,0.99,-190,-231,11,-70,-289,28,35,4,262
9844479,0.97,-0.00,0.06,0.22,-25.42,-6.35,0.89,-364,-142,162,-249,-277,199,35,4,281
9844510,0.96,0.02,0.10,0.27,-31.67,-10.72,5.68,-724,2615,-1886,-2340,1826,-1449,35,5,287
9844541,0.96,0.02,0.11,0.27,-31.72,-11.00,5.97,-396,2740,-1927,-2153,2104,-1520,35,4,285
9844571,0.96,0.03,0.11,0.27,-31.74,-11.25,6.36,-65,2798,-1811,-1893,2333,-1441,35,5,309
9844601,0.96,0.03,0.11,0.27,-31.71,-11.48,6.85,304,2826,-1608,-1566,2559,-1287,35,5,310
9844630,0.95,0.03,0.12,0.27,-31.67,-11.69,7.34,690,2775,-1387,-1176,2726,-1131,35,5,311
9844660,0.95,0.04,0.12,0.27,-31.62,-11.88,7.78,1111,2703,-1197,-751,2891,-1022,35,5,311
9844690,0.95,0.04,0.12,0.27,-31.46,-12.02,8.13,1543,2615,-1032,-306,3047,-950,35,5,311
9844720,0.95,0.04,0.12,0.27,-31.22,-12.12,8.43,1977,2481,-869,169,3161,-891,35,5,311
9844750,0.96,0.05,0.12,0.27,-30.93,-12.14,8.70,2397,2246,-708,688,3177,-847,35,5,310
9844779,0.96,0.05,0.12,0.26,-30.62,-12.10,8.95,2798,2039,-475,1198,3200,-727,35,5,310
9844809,0.96,0.05,0.12,0.26,-30.27,-12.04,9.08,3128,1836,-195,1664,3180,-550,35,5,309
9844838,0.96,0.05,0.12,0.26,-29.86,-11.96,9.12,3443,1687,80,2093,3191,-368,35,5,308
9844868,0.96,0.05,0.12,0.25,-29.51,-11.85,9.13,28880,5614,22300,27357,18527,16500,35,5,306
9844901,0.97,0.08,0.07,0.22,-25.24,-5.71,11.27,1622,-3179,-48,2770,-2091,-829,35,5,304
9844931,0.97,0.08,0.07,0.22,-25.32,-5.60,11.24,1337,-3262,-4,2563,-2294,-770,35,5,302
9844960,0.97,0.08,0.07,0.22,-25.42,-5.53,11.18,1018,-3310,4,2306,-2476,-735,35,5,300
9844990,0.97,0.08,0.07,0.23,-25.53,-5.47,11.10,690,-3304,-9,2015,-2612,-710,35,5,298
9845019,0.97,0.08,0.07,0.23,-25.65,-5.43,10.99,407,-3262,-31,1747,-2696,-690,35,5,295
9845049,0.97,0.08,0.07,0.23,-25.78,-5.38,10.86,201,-3156,-72,1519,-2688,-683,35,5,292
9845078,0.97,0.08,0.07,0.23,-25.92,-5.36,10.74,14,-3032,-128,1297,-2654,-691,35,5,288
9845108,0.97,0.08,0.07,0.23,-26.04,-5.37,10.67,-199,-2910,-200,1050,-2633,-715,35,4,284
9845138,0.97,0.08,0.07,0.23,-26.15,-5.41,10.57,-402,-2879,-345,837,-2679,-827,35,4,279
9845167,0.97,0.08,0.07,0.23,-26.28,-5.44,10.43,-459,-2811,-457,745,-2632,-912,35,4,274
9845197,0.97,0.08,0.07,0.23,-26.44,-5.56,10.22,-638,-2756,-580,549,-2654,-995,35,4,268
9845226,0.97,0.07,0.07,0.23,-26.58,-5.68,10.02,-792,-2626,-655,350,-2605,-1020,35,4,261
9845256,0.97,0.07,0.07,0.23,-26.71,-5.80,9.86,-991,-2445,-622,105,-2544,-928,35,4,254
9845290,0.98,-0.01,0.06,0.20,-23.79,-7.30,0.23,-2743,379,1579,-2457,-669,1916,35,4,246
9845318,0.98,-0.01,0.06,0.20,-23.88,-7.44,-0.13,-2722,594,1536,-2529,-456,1874,35,4,239
9845348,0.98,-0.02,0.06,0.21,-23.99,-7.60,-0.37,-2655,791,1390,-2563,-254,1723,35,4,248
9845377,0.98,-0.02,0.07,0.21,-24.27,-7.73,-0.46,-2621,1024,1282,-2636,-42,1614,35,3,225
9845407,0.97,-0.02,0.07,0.21,-24.70,-7.90,-0.48,-2722,1247,1163,-2830,94,1515,35,3,225
9845437,0.97,-0.02,0.07,0.21,-25.03,-8.04,-0.47,-2731,1522,1009,-2969,315,1368,35,3,225
9845466,0.97,-0.02,0.07,0.22,-25.34,-8.20,-0.44,-2749,1746,865,-3096,486,1234,35,3,225
9845496,0.97,-0.02,0.07,0.22,-25.65,-8.36,-0.41,-2764,1937,744,-3206,629,1123,35,5,294
9845525,0.97,-0.02,0.07,0.22,-25.97,-8.54,-0.43,-2784,2097,586,-3315,738,977,35,3,225
9845555,0.97,-0.02,0.07,0.22,-26.33,-8.72,-0.42,-2769,2307,374,-3424,898,772,35,3,225
9845584,0.97,-0.02,0.07,0.23,-26.65,-8.89,-0.36,-2756,2501,148,-3531,1044,556,35,3,225
9845613,0.97,-0.02,0.08,0.23,-26.92,-9.02,-0.22,-2688,2548,-77,-3526,1083,335,35,5,288
9845643,0.97,-0.02,0.08,0.23,-27.18,-9.11,0.03,-2574,2446,-161,-3395,1020,249,35,5,315
9845680,0.96,0.05,0.13,0.26,-30.25,-12.68,9.49,1969,1203,751,1258,2016,488,35,5,315
9845704,0.96,0.05,0.13,0.26,-30.07,-12.80,9.78,2251,1249,525,1416,2202,217,35,5,314
9845734,0.96,0.05,0.13,0.26,-29.77,-12.87,9.93,2516,1231,368,1612,2319,5,35,5,315
9845763,0.96,0.06,0.13,0.25,-29.38,-12.85,9.92,2770,1179,305,1847,2392,-120,35,5,315
9845792,0.96,0.06,0.13,0.25,-28.92,-12.78,9.82,2993,1110,328,2092,2427,-157,35,5,315
9845822,0.96,0.06,0.13,0.25,-28.46,-12.70,9.73,3194,966,414,2371,2379,-141,35,5,316
9845851,0.96,0.06,0.13,0.24,-28.02,-12.64,9.70,3355,742,544,2662,2237,-86,35,5,315
9845880,0.96,0.06,0.13,0.24,-27.65,-12.58,9.70,3478,475,632,2924,2040,-70,35,5,315
9845909,0.96,0.06,0.13,0.24,-27.35,-12.54,9.74,3617,248,637,3155,1891,-130,35,5,315
9845939,0.96,0.06,0.13,0.24,-27.09,-12.48,9.83,3756,180,553,3289,1886,-249,35,5,315
9845968,0.96,0.06,0.13,0.23,-26.77,-12.40,9.97,3848,227,467,3335,1958,-337,35,5,314
9845997,0.96,0.06,0.13,0.23,-26.40,-12.29,10.11,3902,184,415,3398,1928,-399,35,5,312
9846027,0.96,0.06,0.12,0.23,-26.02,-12.17,10.18,3940,57,387,3490,1813,-448,35,5,310
9846060,0.98,0.06,0.08,0.18,-20.33,-8.29,7.97,576,-2494,-96,1364,-2103,-522,35,5,309
9846088,0.98,0.05,0.08,0.18,-20.32,-8.24,7.64,323,-2491,-126,1125,-2192,-500,35,5,306
9846118,0.98,0.05,0.08,0.18,-20.34,-8.21,7.29,105,-2509,-214,916,-2283,-543,35,5,303
9846148,0.98,0.05,0.08,0.18,-20.38,-8.18,6.93,-98,-2527,-343,715,-2367,-627,35,5,298
9846177,0.98,0.04,0.08,0.18,-20.45,-8.17,6.54,-278,-2476,-450,517,-2381,-685,35,5,293
9846207,0.98,0.04,0.08,0.18,-20.53,-8.13,6.14,-450,-2355,-561,302,-2328,-740,35,5,288
9846236,0.98,0.04,0.08,0.18,-20.59,-8.09,5.74,-623,-2158,-681,59,-2206,-798,35,4,281
9846265,0.98,0.03,0.08,0.18,-20.66,-8.01,5.36,-768,-1904,-730,-165,-2023,-790,35,4,274
9846295,0.98,0.03,0.08,0.18,-20.77,-7.95,5.02,-943,-1723,-781,-392,-1920,-790,35,4,266
9846325,0.98,0.03,0.08,0.18,-20.90,-7.89,4.73,-1029,-1547,-758,-523,-1792,-734,35,4,259
9846354,0.98,0.03,0.07,0.18,-21.04,-7.87,4.43,-1192,-1405,-697,-709,-1724,-633,35,4,254
9846385,0.98,0.02,0.07,0.18,-21.15,-7.87,4.10,-1329,-1231,-660,-887,-1618,-558,35,4,249
9846414,0.98,0.02,0.07,0.18,-21.23,-7.88,3.78,-1407,-1011,-719,-1043,-1444,-584,35,4,246
